OBJECTID,CD_ACID,ANO,DATA_ACID,DIA_ACID,HORA_ACID,CD_MES_ACI,MES_ACID,CD_DIA_SEM,DIA_SEMANA,CD_END_OCO,END_OCOR,NUM_KM_END,CD_ESQ,ESQUINA,PROXIMO,BAIRRO_OCO,CD_BAIRRO_,BAIRRO_GEO,CD_REGIONA,REGIONAL,MUNICIPIO,NUM_VIT_FA,TP_ACIDENT,TP_ESPECIE,TP_OUTRO_V,CS_VELOCID,CS_ALCOOL,CS_INFRAES,CS_TRANS_L,CS_TRANS_1,CS_DESREP_,FONTE,OBS_ACID,GEORREF,COORD_N_SA,COORD_E_SA,LAT_SIRGAS,LON_SIRGAS
2197,201720081.0,2017,2017-06-08,2017-06-08,1899-12-30,6,JUNHO,5,QUINTA-FEIRA,W544T,R. ARACY DE CARVALHO GUIMARÃES ROSA,,W567X,R. RODOLPHO DOUBEK,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,ANTIGA RUA JOSÉ LUIZ GUERRA REGO,,7177244.82879639,667608.94281006,-25.51291181,-49.33267708
2198,201720080.0,2017,2017-06-06,2017-06-06,1899-12-30,6,JUNHO,3,TERÇA-FEIRA,C111,BR 116,"109,5",,,,UMBARÁ,72,GANCHINHO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito, TP_OUTRO_VEICULO = AUTOMÓVEL + OUTROS,,7171509.5958252,675508.28503418,-25.5637643,-49.25335166
2200,201720092.0,2017,2017-06-30,2017-06-30,1899-12-30,6,JUNHO,6,SEXTA-FEIRA,S442L,R. TIJUCAS DO SUL,1691,,,,SÍTIO CERCADO,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7173634.22979736,674282.64581299,-25.54473186,-49.26582431
2115,201720008.0,2017,2017-01-18,2017-01-18,1899-12-30,1,JANEIRO,4,QUARTA-FEIRA,S630,R. CEL. LUIZ JOSÉ DOS SANTOS,,S639,R. CARLOS ESSENFELDER,,BOQUEIRÃO,56,BOQUEIRÃO,2,REGIONAL BOQUEIRÃO,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,SIM,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7179329.74621582,677612.25579834,-25.49292718,-49.23344926
2117,201720005.0,2017,2017-01-14,2017-01-14,1899-12-30,1,JANEIRO,7,SÁBADO,S822,AV. CEL. FRANCISCO HERÁCLITO DOS SANTOS,913,,,,JARDIM DAS AMÉRICAS,22,JARDIM DAS AMÉRICAS,3,REGIONAL CAJURU,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7183392.40563965,677862.09503174,-25.45622688,-49.23150113
2118,201720001.0,2017,2017-01-02,2017-01-02,1899-12-30,1,JANEIRO,2,SEGUNDA-FEIRA,W676Q,R. LEONY MEDEIROS GUIMARÃES,201,W649R,R. CASSILDA DOS SANTOS CANFIELD,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,2,ATROPELAMENTO,A PÉ,MOTOCICLETA,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7178826.08178711,666140.41339111,-25.49880378,-49.3474805
2119,201720007.0,2017,2017-01-16,2017-01-16,1899-12-30,1,JANEIRO,2,SEGUNDA-FEIRA,S046,AV. COM. FRANCO,4747,,,RECANTO GAÚCHO,UBERABA,37,UBERABA,3,REGIONAL CAJURU,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181552.77758789,678111.56463623,-25.47280181,-49.2287777
2120,201720006.0,2017,2017-01-15,2017-01-15,1899-12-30,1,JANEIRO,1,DOMINGO,W022A,R. BENJAMIN LINS,779,,,,BATEL,10,BATEL,1,REGIONAL MATRIZ,CURITIBA,1,CHOQUE,AUTOMÓVEL,NÃO SE APLICA,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185251.79663086,672844.31378174,-25.44003574,-49.2816277
2122,201720010.0,2017,2017-01-29,2017-01-29,1899-12-30,1,JANEIRO,1,DOMINGO,C888A,BR 476,140.3,,,RESTAURANTE FRANGÃO,PINHEIRINHO,66,PINHEIRINHO,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,SIM,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176131.3172,671367.55499,-25.52253274,-49.29514734
2123,201720011.0,2017,2017-01-31,2017-01-31,1899-12-30,1,JANEIRO,3,TERÇA-FEIRA,S046,AV. COM. FRANCO,690,S013,R. BALTAZAR CARRASCO DOS REIS,,JARDIM BOTÂNICO,7,JARDIM BOTÂNICO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,MOTOCICLETA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184892.58398438,675961.31604004,-25.44291227,-49.2505948
2124,201720014.0,2017,2017-02-03,2017-02-03,1899-12-30,2,FEVEREIRO,6,SEXTA-FEIRA,C015,AL. DR. MURICY,,C014I,R. CRUZ MACHADO,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186377.77142334,673675.16259766,-25.42977531,-49.27351309
2125,201720019.0,2017,2017-02-10,2017-02-10,1899-12-30,2,FEVEREIRO,6,SEXTA-FEIRA,C888A,BR 476,130.6,,,EMBAIXO DO VIADUTO COM AV. COMENDADOR FRANCO,GUABIROTUBA,23,GUABIROTUBA,3,REGIONAL CAJURU,CURITIBA,1,ATROPELAMENTO,MOTOCICLETA,NÃO SE APLICA,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7183752.20343,676699.51001,-25.45311805,-49.24310691
2127,201720018.0,2017,2017-02-10,2017-02-10,1899-12-30,2,FEVEREIRO,6,SEXTA-FEIRA,W057B,R. PROF. ARLINDO LOYOLA DE CAMARGO,134,W700,AV. PRES. ARTHUR DA SILVA BERNARDES,,NOVO MUNDO,27,PORTÃO,7,REGIONAL PORTÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7182600.88061523,670962.31463623,-25.4641821,-49.30000077
2203,201720097.0,2017,2017-07-08,2017-07-08,1899-12-30,7,JULHO,7,SÁBADO,W639,R. DES. CID CAMPELO,,W541,R. MANOEL VALDOMIRO DE MACEDO,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176772.27722168,668278.79943848,-25.51710138,-49.32595464
2204,201720105.0,2017,2017-07-26,2017-07-26,1899-12-30,7,JULHO,4,QUARTA-FEIRA,C111,BR 116,"112,0",,,,CIDADE INDUSTRIAL DE CURITIBA,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,ATROPELAMENTO,MOTOCICLETA,CAMINHÃO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,TP_ACIDENTE = COLISÃO + ATROPELAMENTO / TP_OUTRO_VEICULO = AUTO + CAMINHÕES,,7172572.91162109,673377.40301514,-25.55441805,-49.27469396
3297,202120062.0,2021,2021-05-05,2021-05-05,1899-12-30,5,MAIO,4,QUARTA-FEIRA,C555,BR 376,"602,6",,,"ENTRADA PARA A RODOVIA, APÓS O POSTO TREVÃO",CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,CHOQUE,AUTOMÓVEL,DEFENSA,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7173842.35919189,670105.82000732,-25.5433395,-49.30740901
3298,202120063.0,2021,2021-05-08,2021-05-08,1899-12-30,5,MAIO,7,SÁBADO,E405,R. FR. ORLANDO,,E430,AV. VICTOR FERREIRA DO AMARAL,,TARUMÃ,19,TARUMÃ,3,REGIONAL CAJURU,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186581.32141113,677260.93579102,-25.42751477,-49.23789696
3299,202120064.0,2021,2021-05-08,2021-05-08,1899-12-30,5,MAIO,7,SÁBADO,W352,R. LYDIA GIRARDI BERTHOLDI,,W361,R. EMANOEL ERNESTO BERTOLDI,,CAMPO DE SANTANA,71,CAMPO DE SANTANA,12,REGIONAL TATUQUARA,CURITIBA,1,COLISÃO,MOTOCICLETA,ÔNIBUS,SIM,SIM,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7168896.02758789,667223.14660645,-25.58831667,-49.33547384
3300,202120065.0,2021,2021-05-09,2021-05-09,1899-12-30,5,MAIO,1,DOMINGO,W405,R. JOÃO CHEDE,891,,,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,CAPOTAMENTO,AUTOMÓVEL,NÃO SE APLICA,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174954.30303955,670079.43060303,-25.5333056,-49.30781249
3301,202120066.0,2021,2021-05-09,2021-05-09,1899-12-30,5,MAIO,1,DOMINGO,S026,AV. MAL. FLORIANO PEIXOTO,,C002,AV. VISC. DE GUARAPUAVA,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,SIM,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185576.74938965,674111.72119141,-25.43695461,-49.26907029
3302,202120067.0,2021,2021-05-10,2021-05-10,1899-12-30,5,MAIO,2,SEGUNDA-FEIRA,C333,BR 476,143,,,SENTIDO DECRESCENTE,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,CAPOTAMENTO,AUTOMÓVEL,NÃO SE APLICA,SIM,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174077.00341797,669666.07781982,-25.541272,-49.311814
3303,202120068.0,2021,2021-05-21,2021-05-21,1899-12-30,5,MAIO,6,SEXTA-FEIRA,S893I,R. PEDRO JOAQUIM DE CASTRO,01,S881V,R. GUILHERME WALTER LOWRY,,UBERABA,37,UBERABA,3,REGIONAL CAJURU,CURITIBA,1,ATROPELAMENTO,A PÉ,TREM,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7179381.9697876,680723.14520264,-25.49207982,-49.20251827
3304,202120069.0,2021,2021-05-21,2021-05-21,1899-12-30,5,MAIO,6,SEXTA-FEIRA,S150,AV. BRASÍLIA,7960,,,,NOVO MUNDO,41,NOVO MUNDO,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,BICICLETA,PEDESTRE,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7179098.65698242,673268.4708252,-25.49552718,-49.27661975
3305,202120070.0,2021,2021-05-26,2021-05-26,1899-12-30,5,MAIO,4,QUARTA-FEIRA,E025I,R. CHICHORRO JÚNIOR,,E004H,AV. MUNHOZ DA ROCHA,,CABRAL,16,CABRAL,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7188682.32861328,675935.98101807,-25.40870771,-49.25134047
3306,202120071.0,2021,2021-06-02,2021-06-02,1899-12-30,6,JUNHO,4,QUARTA-FEIRA,C777,BR 277,81,,,EM FRENTE A PAMPAVEL AUTO CENTER. 400 METROS ANTES DA COCA COLA PISTA SENTIDO LITORAL. Cruzamento com a Rua Dr. Carlos Bruno Breithaupt,JARDIM DAS AMÉRICAS,22,JARDIM DAS AMÉRICAS,3,REGIONAL CAJURU,CURITIBA,1,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7182349.32281494,679394.98101807,-25.46545748,-49.21612219
3307,202120072.0,2021,2021-06-02,2021-06-02,1899-12-30,6,JUNHO,4,QUARTA-FEIRA,S950A,R. RUTILDO PULIDO,,S954A,R. OSÍRIS DEL CORSO,LINHA FERREA,CAJURU,21,CAJURU,3,REGIONAL CAJURU,CURITIBA,1,COLISÃO,MOTOCICLETA,TREM,,,SIM,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7182132.97503662,681227.05883789,-25.46718767,-49.19787719
2201,201720087.0,2017,,,,6,JUNHO,0,,,,,,,,,0,-,0,-,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,LOCALIZAÇÃO INDEFINIDA,7186387.00140381,673901.00299072,-25.4296656,-49.27126939
2202,201720101.0,2017,2017-07-20,2017-07-20,1899-12-30,7,JULHO,5,QUINTA-FEIRA,W836,R. EDUARDO SPRADA,,W869L,R. GASTÃO DE ABREU PIRES,,CAMPO COMPRIDO,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184129.34698486,665303.97601318,-25.4510259,-49.3564509
2265,201720145.0,2017,2017-11-01,2017-11-01,1899-12-30,11,NOVEMBRO,4,QUARTA-FEIRA,C444,BR 476,"121,6",,,,ATUBA,55,ATUBA,4,REGIONAL BOA VISTA,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7191601.46679688,681158.91540527,-25.38173247,-49.19982503
2266,201720154.0,2017,2017-11-13,2017-11-13,1899-12-30,11,NOVEMBRO,2,SEGUNDA-FEIRA,C888A,BR 476,130,,,,JARDIM BOTÂNICO,7,JARDIM BOTÂNICO,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,BICICLETA,CAMINHONETE,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184251.32922,677469.85742,-25.44852096,-49.23551387
2268,201720151.0,2017,2017-11-12,2017-11-12,1899-12-30,11,NOVEMBRO,1,DOMINGO,S350,R. ÂNGELO GAI,1300,,,FÁBRICA DE EMBALAGENS,UMBARÁ,73,UMBARÁ,10,REGIONAL BAIRRO NOVO,CURITIBA,1,CHOQUE,AUTOMÓVEL,NÃO SE APLICA,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7169489.56280518,671262.68481445,-25.58249605,-49.29534243
2269,201720155.0,2017,2017-11-14,2017-11-14,1899-12-30,11,NOVEMBRO,3,TERÇA-FEIRA,E201,AV. NOSSA SENHORA DA LUZ,1561,,,,JARDIM SOCIAL,18,JARDIM SOCIAL,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7187746.71221924,676905.88104248,-25.41703789,-49.2415788
2270,201720146.0,2017,2017-11-01,2017-11-01,1899-12-30,11,NOVEMBRO,4,QUARTA-FEIRA,W251,R. JORGE TORTATO,,W210,ESTR. DEL. BRUNO DE ALMEIDA,RUA URIEL NOGUEIRA DOS SANTOS,CAMPO DE SANTANA,71,CAMPO DE SANTANA,12,REGIONAL TATUQUARA,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7167498.78900147,668305.54980469,-25.60080581,-49.32452436
2271,201720159.0,2017,2017-11-21,2017-11-21,1899-12-30,11,NOVEMBRO,3,TERÇA-FEIRA,C555,AV. JUSCELINO KUBITSCHEK DE OLIVEIRA,4661,,,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181795.26379,665593.60321,-25.4720629,-49.35328452
2272,201720150.0,2017,2017-11-12,2017-11-12,1899-12-30,11,NOVEMBRO,1,DOMINGO,S312,R. NICOLA PELLANDA,,S353,ESTR. DO GANCHINHO - LD,,TATUQUARA,73,UMBARÁ,10,REGIONAL BAIRRO NOVO,CURITIBA,1,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7173307.60021973,671514.60021973,-25.54800376,-49.29332376
2274,201720164.0,2017,2017-12-10,2017-12-10,1899-12-30,12,DEZEMBRO,1,DOMINGO,W632,R. ARTHUR MARTINS FRANCO,2199,W633H,R. ESTANISLAU KOBAÇA,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,TP_ACIDENTE = COLISÃO + CHOQUE,,7179463.67041016,667361.80023193,-25.49291105,-49.33541166
2275,201720163.0,2017,2017-12-09,2017-12-09,1899-12-30,12,DEZEMBRO,7,SÁBADO,N334,R. AMAURY LANGE SILVÉRIO,200,,,,PILARZINHO,32,PILARZINHO,4,REGIONAL BOA VISTA,CURITIBA,1,CHOQUE,MOTOCICLETA,NÃO SE APLICA,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7190167.52880859,672496.22418213,-25.39570422,-49.28571583
2276,201720162.0,2017,2017-12-09,2017-12-09,1899-12-30,12,DEZEMBRO,7,SÁBADO,C111,BR 116,"109,0",,,,PINHEIRINHO,72,GANCHINHO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,CAPOTAMENTO,AUTOMÓVEL,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7171363.20001221,676069.21740723,-25.56501896,-49.24775054
2205,201720098.0,2017,2017-07-13,2017-07-13,1899-12-30,7,JULHO,5,QUINTA-FEIRA,W101,R. JOÃO BETTEGA,,W110,R. JOÃO BORSATO,,PORTÃO,27,PORTÃO,7,REGIONAL PORTÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,MOTOCICLETA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181342.00018311,670608.9788208,-25.47558609,-49.3033546
2206,201720104.0,2017,2017-07-24,2017-07-24,1899-12-30,7,JULHO,2,SEGUNDA-FEIRA,C888A,BR 476,128,,,,TARUMÃ,19,TARUMÃ,3,REGIONAL CAJURU,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,SIM,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186057.21398926,678012.75939941,-25.43215566,-49.23035487
2208,201720099.0,2017,2017-07-17,2017-07-17,1899-12-30,7,JULHO,2,SEGUNDA-FEIRA,S433,R. IZAAC FERREIRA DA CRUZ,,,,EM FRENTE A AGRICER,SÍTIO CERCADO,66,PINHEIRINHO,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174893.76019287,672203.57800293,-25.53360641,-49.28667196
2209,201720094.0,2017,2017-07-02,2017-07-02,1899-12-30,7,JULHO,1,DOMINGO,C333,BR 476,"146,1",,,ELECTROLUX,TATUQUARA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,2,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,SIM,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7172949.1395874,667658.11560059,-25.55168171,-49.33165151
2210,201720100.0,2017,2017-07-18,2017-07-18,1899-12-30,7,JULHO,3,TERÇA-FEIRA,W133,R. JOÃO BONAT,1451,W118D,R. THEÓPHILO MANSUR,,NOVO MUNDO,41,NOVO MUNDO,8,REGIONAL PINHEIRINHO,CURITIBA,1,COLISÃO,AUTOMÓVEL,ÔNIBUS DE LINHA,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7179290.76580811,670077.83459473,-25.49416265,-49.30837717
2211,201720106.0,2017,2017-07-27,2017-07-27,1899-12-30,7,JULHO,5,QUINTA-FEIRA,S467E,R. MOYSES GUTZTEIN,,S446,R. SÃO JOSÉ DOS PINHAIS,,SÍTIO CERCADO,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174112.78283691,674151.89538574,-25.54042771,-49.26718733
2214,201720103.0,2017,2017-07-23,2017-07-23,1899-12-30,7,JULHO,1,DOMINGO,C555,BR 376,"594,0",,,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,SIM,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7179583.14483643,666463.14880371,-25.49193378,-49.34436418
2215,201720093.0,2017,2017-07-01,2017-07-01,1899-12-30,7,JULHO,7,SÁBADO,S861,R. CAP. LEÔNIDAS MARQUES,1845,,,,UBERABA,37,UBERABA,3,REGIONAL CAJURU,CURITIBA,1,ATROPELAMENTO,MOTOCICLETA,AUTOMÓVEL,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,TP_ACIDENTE = COLISÃO + ATROPELAMENTO / TP_OUTRO_VEICULO = AUTO + AUTO,,7180693.92901611,679507.09979248,-25.48038569,-49.21478679
2216,201720088.0,2017,2017-06-25,2017-06-25,1899-12-30,6,JUNHO,1,DOMINGO,C017K,R. BR. DO SERRO AZUL,128,C018J,TRAV. NESTOR DE CASTRO,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,CHOQUE,MOTOCICLETA,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186580.0,673932.43164063,-25.42791983,-49.27098184
2217,201720091.0,2017,2017-06-27,2017-06-27,1899-12-30,6,JUNHO,3,TERÇA-FEIRA,W700A,R. FRANCISCO FRISCHMANN,,W059A,R. CARMEN MAITO STINGLIN,,PORTÃO,27,PORTÃO,7,REGIONAL PORTÃO,CURITIBA,1,CHOQUE,AUTOMÓVEL,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,TP_ACIDENTE = COLISÃO + CHOQUE / TP_OUTRO_VEICULO = AUTOMÓVEL + NÃO SE APLICA,,7182374.29498291,671592.22723389,-25.46615469,-49.29370861
2128,201720026.0,2017,2017-02-27,2017-02-27,1899-12-30,2,FEVEREIRO,2,SEGUNDA-FEIRA,W800,R. GEN. MÁRIO TOURINHO,555,W825,R. MAJ. ALBERTO PEREIRA JORGE,WOODS,SEMINÁRIO,29,SEMINÁRIO,7,REGIONAL PORTÃO,CURITIBA,2,COLISÃO,AUTOMÓVEL,MOTOCICLETA,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184529.78643799,670509.1986084,-25.44682282,-49.30475015
2129,201720023.0,2017,2017-02-20,2017-02-20,1899-12-30,2,FEVEREIRO,2,SEGUNDA-FEIRA,W836,R. EDUARDO SPRADA,,N985H,R. GEN. WALTER DA COSTA REIS,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,MOTOCICLETA,CAMINHÃO,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7183967.125,664307.46679688,-25.45260083,-49.36633881
3308,202120073.0,2021,2021-06-04,2021-06-04,1899-12-30,6,JUNHO,6,SEXTA-FEIRA,S046D,R. PERGENTINA SILVA SOARES,159,,,POSTO DE COMBUSTIVEL/ESPAÇO TORRES/SESI,JARDIM BOTÂNICO,7,JARDIM BOTÂNICO,1,REGIONAL MATRIZ,CURITIBA,1,CHOQUE,MOTOCICLETA,POSTE,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184544.16143799,676305.68463135,-25.44601641,-49.24712584
3309,202120074.0,2021,2021-06-05,2021-06-05,1899-12-30,6,JUNHO,7,SÁBADO,S476A,R. ANA SOFIA RIBEIRO,306,,,,SÍTIO CERCADO,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,QUEDA,MOTOCICLETA,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7172528.00860596,675275.67419434,-25.5545995,-49.25579955
3310,202120075.0,2021,2021-06-10,2021-06-10,1899-12-30,6,JUNHO,5,QUINTA-FEIRA,C888A,BR 476,141,,,MARGINAL- PROX A RUA JOAO CHEDE,PINHEIRINHO,66,PINHEIRINHO,8,REGIONAL PINHEIRINHO,CURITIBA,1,COLISÃO,MOTOCICLETA,MOTO,SIM,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174864.37121582,670789.04119873,-25.53403563,-49.30074123
3311,202120076.0,2021,2021-06-12,2021-06-12,1899-12-30,6,JUNHO,7,SÁBADO,C000,PR 418,"5,1",,,,BUTIATUVINHA,61,BUTIATUVINHA,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,COLISÃO,BICICLETA,CAMINHÃO,,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7191043.8526001,665501.37042236,-25.38858776,-49.35533562
3312,202120077.0,2021,2021-06-16,2021-06-16,1899-12-30,6,JUNHO,4,QUARTA-FEIRA,N704,R. NICOLAU JOSÉ GRAVINA,,N706,R. FRANCISCO PARISE,,SANTA FELICIDADE,63,SANTA FELICIDADE,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7188060.85900879,668913.29760742,-25.41513132,-49.32105814
